product_id,product_name,sku,current_barcode,current_barcode_status,candidate_gtin,gtin_type,check_digit_valid,evidence_class,evidence_source,evidence_url_or_reference,market,confidence,proposed_action,human_review_required,notes
"12621380-1811-4f22-a618-c57a3bed39eb","Glucose 350g","BV-GLU-GEN-350G","BV-GLU-GEN-350G","LEGACY_SKU_COPY","","","false","GTIN_NOT_VERIFIED","","","Bangladesh","LOW","AWAIT_PHYSICAL_PACK_INSPECTION","true","Legacy SKU copy in barcode field; physical pack inspection in store required to record actual manufacturer EAN/UPC"
"57744029-2a39-488d-a890-60bcf3a5d4fc","Glucose mini","BV-GLU-MNI","BV-GLU-MNI","LEGACY_SKU_COPY","","","false","GTIN_NOT_VERIFIED","","","Bangladesh","LOW","AWAIT_PHYSICAL_PACK_INSPECTION","true","Legacy SKU copy in barcode field; physical pack inspection in store required to record actual manufacturer EAN/UPC"
"c29a41c7-2a29-41ae-8726-debf619fc518","Go & Handsome Facewash Men 100g","PC-GAL-GHF-100G","PC-GAL-GHF-100G","LEGACY_SKU_COPY","","","false","GTIN_NOT_VERIFIED","","","Bangladesh","LOW","AWAIT_PHYSICAL_PACK_INSPECTION","true","Legacy SKU copy in barcode field; physical pack inspection in store required to record actual manufacturer EAN/UPC"
"7d49c535-004b-478e-92ea-f926f47b2a16","Go & Handsome Facewash Men 50g","PC-GAL-GHF-50G","PC-GAL-GHF-50G","LEGACY_SKU_COPY","","","false","GTIN_NOT_VERIFIED","","","Bangladesh","LOW","AWAIT_PHYSICAL_PACK_INSPECTION","true","Legacy SKU copy in barcode field; physical pack inspection in store required to record actual manufacturer EAN/UPC"
"0d79eecb-30e3-4f60-81e4-3764c1adfebf","Go & Handsome Skin Cream Men 25g","PC-GAL-GHC-25G","PC-GAL-GHC-25G","LEGACY_SKU_COPY","","","false","GTIN_NOT_VERIFIED","","","Bangladesh","LOW","AWAIT_PHYSICAL_PACK_INSPECTION","true","Legacy SKU copy in barcode field; physical pack inspection in store required to record actual manufacturer EAN/UPC"
"f7a4c23c-ba32-443d-927d-37400e5969fc","Go & Handsome Skin Cream Men 50g","PC-GAL-GHC-50G","PC-GAL-GHC-50G","LEGACY_SKU_COPY","","","false","GTIN_NOT_VERIFIED","","","Bangladesh","LOW","AWAIT_PHYSICAL_PACK_INSPECTION","true","Legacy SKU copy in barcode field; physical pack inspection in store required to record actual manufacturer EAN/UPC"
"d6fffdc3-edbb-42d6-8b9e-fb7026677ab4","Godrej Black Hit (200ml)","PE-GDJ-GEN-200ML","PE-GDJ-GEN-200ML","LEGACY_SKU_COPY","","","false","GTIN_NOT_VERIFIED","","","Bangladesh","LOW","AWAIT_PHYSICAL_PACK_INSPECTION","true","Legacy SKU copy in barcode field; physical pack inspection in store required to record actual manufacturer EAN/UPC"
"9e215a77-03ad-4ebe-971c-cfead3cacdc1","Godrej Black Hit/Lime (475ml)","PE-GDJ-GEN-475ML","PE-GDJ-GEN-475ML","LEGACY_SKU_COPY","","","false","GTIN_NOT_VERIFIED","","","Bangladesh","LOW","AWAIT_PHYSICAL_PACK_INSPECTION","true","Legacy SKU copy in barcode field; physical pack inspection in store required to record actual manufacturer EAN/UPC"
"d79bfd53-92f8-4a7c-9c52-b8a69aa8ea77","Godrej Good Knight Power Activ+ (Machine + Refill)","PE-GDJ-PAC","PE-GDJ-PAC","LEGACY_SKU_COPY","","","false","GTIN_NOT_VERIFIED","","","Bangladesh","LOW","AWAIT_PHYSICAL_PACK_INSPECTION","true","Legacy SKU copy in barcode field; physical pack inspection in store required to record actual manufacturer EAN/UPC"
"48c01eeb-27c7-41e3-9496-07ba00aea0a9","Godrej Good Knigth Bullet (Machine+Refill)","PE-GDJ-BLT","PE-GDJ-BLT","LEGACY_SKU_COPY","","","false","GTIN_NOT_VERIFIED","","","Bangladesh","LOW","AWAIT_PHYSICAL_PACK_INSPECTION","true","Legacy SKU copy in barcode field; physical pack inspection in store required to record actual manufacturer EAN/UPC"
"afa42eba-181b-4f2c-b7b5-11551d5a05a4","Godrej Magic Handwash Refill","PC-GDJ-MGR","PC-GDJ-MGR","LEGACY_SKU_COPY","","","false","GTIN_NOT_VERIFIED","","","Bangladesh","LOW","AWAIT_PHYSICAL_PACK_INSPECTION","true","Legacy SKU copy in barcode field; physical pack inspection in store required to record actual manufacturer EAN/UPC"
"44c09478-b51b-4e61-89a6-2c9163cc5efe","Godrej Powder Hair Dye Black 3g","PC-GDJ-PWD-3G","PC-GDJ-PWD-3G","LEGACY_SKU_COPY","","","false","GTIN_NOT_VERIFIED","","","Bangladesh","LOW","AWAIT_PHYSICAL_PACK_INSPECTION","true","Legacy SKU copy in barcode field; physical pack inspection in store required to record actual manufacturer EAN/UPC"
"c4745e1f-5f34-462a-ace7-cfeb21ad34ff","Godrej Red HIT (200ml)","PE-GDJ-RHI-200ML","PE-GDJ-RHI-200ML","LEGACY_SKU_COPY","","","false","GTIN_NOT_VERIFIED","","","Bangladesh","LOW","AWAIT_PHYSICAL_PACK_INSPECTION","true","Legacy SKU copy in barcode field; physical pack inspection in store required to record actual manufacturer EAN/UPC"
"c111c6aa-bb4c-4839-8d58-dad7f8444316","Godrej Red Hit (400ml)","PE-GDJ-RHI-400ML","PE-GDJ-RHI-400ML","LEGACY_SKU_COPY","","","false","GTIN_NOT_VERIFIED","","","Bangladesh","LOW","AWAIT_PHYSICAL_PACK_INSPECTION","true","Legacy SKU copy in barcode field; physical pack inspection in store required to record actual manufacturer EAN/UPC"
"0a61cf45-ad13-464a-a8db-1f69a5c780a0","Godrej Soap","PC-GDJ-GEN","PC-GDJ-GEN","LEGACY_SKU_COPY","","","false","GTIN_NOT_VERIFIED","","","Bangladesh","LOW","AWAIT_PHYSICAL_PACK_INSPECTION","true","Legacy SKU copy in barcode field; physical pack inspection in store required to record actual manufacturer EAN/UPC"
"88d7ee5d-c24f-447c-967f-52bb8883f086","Goodknight Refill Liquid (45ml)","PE-GKN-GEN-45ML","PE-GKN-GEN-45ML","LEGACY_SKU_COPY","","","false","GTIN_NOT_VERIFIED","","","Bangladesh","LOW","AWAIT_PHYSICAL_PACK_INSPECTION","true","Legacy SKU copy in barcode field; physical pack inspection in store required to record actual manufacturer EAN/UPC"
"333ad443-0246-47c3-961c-992280889ad6","Haiko Agar Agar - 20g","CK-HKO-AGR-20G","CK-HKO-AGR-20G","LEGACY_SKU_COPY","","","false","GTIN_NOT_VERIFIED","","","Bangladesh","LOW","AWAIT_PHYSICAL_PACK_INSPECTION","true","Legacy SKU copy in barcode field; physical pack inspection in store required to record actual manufacturer EAN/UPC"
"9735397f-084f-490b-8525-53e0b6879d6d","Haiko Bit Salt Powder - 80g","SP-HKO-BTS-80G","SP-HKO-BTS-80G","LEGACY_SKU_COPY","","","false","GTIN_NOT_VERIFIED","","","Bangladesh","LOW","AWAIT_PHYSICAL_PACK_INSPECTION","true","Legacy SKU copy in barcode field; physical pack inspection in store required to record actual manufacturer EAN/UPC"
"c9545957-7376-44e6-8999-c6ee8d09d33c","Hello Cookies - Classic Pack","BC-HLO-GEN","BC-HLO-GEN","LEGACY_SKU_COPY","","","false","GTIN_NOT_VERIFIED","","","Bangladesh","LOW","AWAIT_PHYSICAL_PACK_INSPECTION","true","Legacy SKU copy in barcode field; physical pack inspection in store required to record actual manufacturer EAN/UPC"
"d98efa79-003e-490b-92de-664b42e4b2a7","Hello Cookies - Family Pack","BC-HLO-GEN-1","BC-HLO-GEN-1","LEGACY_SKU_COPY","","","false","GTIN_NOT_VERIFIED","","","Bangladesh","LOW","AWAIT_PHYSICAL_PACK_INSPECTION","true","Legacy SKU copy in barcode field; physical pack inspection in store required to record actual manufacturer EAN/UPC"
"d1504e43-2284-401a-9e15-ecd3efa7acde","Honey Tea Bag 25g","TC-TAA-TBG-25G","TC-TAA-TBG-25G","LEGACY_SKU_COPY","","","false","GTIN_NOT_VERIFIED","","","Bangladesh","LOW","AWAIT_PHYSICAL_PACK_INSPECTION","true","Legacy SKU copy in barcode field; physical pack inspection in store required to record actual manufacturer EAN/UPC"
"6a2902c7-8302-450e-a4fd-36f4535dd718","Horlicks Pouch 400g","BV-HRK-PCH-400G","BV-HRK-PCH-400G","LEGACY_SKU_COPY","","","false","GTIN_NOT_VERIFIED","","","Bangladesh","LOW","AWAIT_PHYSICAL_PACK_INSPECTION","true","Legacy SKU copy in barcode field; physical pack inspection in store required to record actual manufacturer EAN/UPC"
"fa698e2d-f0b3-46a2-a63c-eb70b5358442","Igloo Cake 1L","IC-IGL-CKE-1L","IC-IGL-CKE-1L","LEGACY_SKU_COPY","","","false","GTIN_NOT_VERIFIED","","","Bangladesh","LOW","AWAIT_PHYSICAL_PACK_INSPECTION","true","Legacy SKU copy in barcode field; physical pack inspection in store required to record actual manufacturer EAN/UPC"
"08dc7fe1-7717-4a82-abaf-b903c16da996","Igloo Chocolate (1/2 L)","IC-IGL-CHL-2L","IC-IGL-CHL-2L","LEGACY_SKU_COPY","","","false","GTIN_NOT_VERIFIED","","","Bangladesh","LOW","AWAIT_PHYSICAL_PACK_INSPECTION","true","Legacy SKU copy in barcode field; physical pack inspection in store required to record actual manufacturer EAN/UPC"
"4c016973-cb67-4227-9db8-f5fe5b112822","Igloo Chocolate 1L","IC-IGL-CHL-1L","IC-IGL-CHL-1L","LEGACY_SKU_COPY","","","false","GTIN_NOT_VERIFIED","","","Bangladesh","LOW","AWAIT_PHYSICAL_PACK_INSPECTION","true","Legacy SKU copy in barcode field; physical pack inspection in store required to record actual manufacturer EAN/UPC"
"786e2a02-c352-442b-8ba2-572f07b7dfb2","Igloo Doi 1L","IC-IGL-DOI-1L","IC-IGL-DOI-1L","LEGACY_SKU_COPY","","","false","GTIN_NOT_VERIFIED","","","Bangladesh","LOW","AWAIT_PHYSICAL_PACK_INSPECTION","true","Legacy SKU copy in barcode field; physical pack inspection in store required to record actual manufacturer EAN/UPC"
"cc8dd0c2-a600-430c-934a-39378f6bc06a","Igloo Firni (cup)","IC-IGL-FIR","IC-IGL-FIR","LEGACY_SKU_COPY","","","false","GTIN_NOT_VERIFIED","","","Bangladesh","LOW","AWAIT_PHYSICAL_PACK_INSPECTION","true","Legacy SKU copy in barcode field; physical pack inspection in store required to record actual manufacturer EAN/UPC"
"a41f5544-d465-4f30-862d-bc340eecc81e","Igloo Firni 1L","IC-IGL-FIR-1L","IC-IGL-FIR-1L","LEGACY_SKU_COPY","","","false","GTIN_NOT_VERIFIED","","","Bangladesh","LOW","AWAIT_PHYSICAL_PACK_INSPECTION","true","Legacy SKU copy in barcode field; physical pack inspection in store required to record actual manufacturer EAN/UPC"
"2254bebd-d1d3-46a9-98e6-56d8e94d887e","Igloo French Vanilla 1L","IC-IGL-FVL-1L","IC-IGL-FVL-1L","LEGACY_SKU_COPY","","","false","GTIN_NOT_VERIFIED","","","Bangladesh","LOW","AWAIT_PHYSICAL_PACK_INSPECTION","true","Legacy SKU copy in barcode field; physical pack inspection in store required to record actual manufacturer EAN/UPC"
"0e06fb82-5e0f-4002-8afc-e39b5aebd8b6","Igloo Lolly (orange)","IC-IGL-LOL","IC-IGL-LOL","LEGACY_SKU_COPY","","","false","GTIN_NOT_VERIFIED","","","Bangladesh","LOW","AWAIT_PHYSICAL_PACK_INSPECTION","true","Legacy SKU copy in barcode field; physical pack inspection in store required to record actual manufacturer EAN/UPC"
"ccc618b4-fc38-4cb2-b54e-d8fd28d21e04","Igloo Macho","IC-IGL-MCH","IC-IGL-MCH","LEGACY_SKU_COPY","","","false","GTIN_NOT_VERIFIED","","","Bangladesh","LOW","AWAIT_PHYSICAL_PACK_INSPECTION","true","Legacy SKU copy in barcode field; physical pack inspection in store required to record actual manufacturer EAN/UPC"
"477da052-c1bb-4705-9821-9ff67dd13c09","Igloo Mango Melody 1L","IC-IGL-MGM-1L","IC-IGL-MGM-1L","LEGACY_SKU_COPY","","","false","GTIN_NOT_VERIFIED","","","Bangladesh","LOW","AWAIT_PHYSICAL_PACK_INSPECTION","true","Legacy SKU copy in barcode field; physical pack inspection in store required to record actual manufacturer EAN/UPC"
"39fb96e9-8717-4b0b-b05a-cfd673cb7727","Igloo Shell & Core","IC-IGL-SHC","IC-IGL-SHC","LEGACY_SKU_COPY","","","false","GTIN_NOT_VERIFIED","","","Bangladesh","LOW","AWAIT_PHYSICAL_PACK_INSPECTION","true","Legacy SKU copy in barcode field; physical pack inspection in store required to record actual manufacturer EAN/UPC"
"1cbf6c50-1acc-4452-843f-f1207d0ddbdc","Igloo Strawberry (1/2 L)","IC-IGL-STW-2L","IC-IGL-STW-2L","LEGACY_SKU_COPY","","","false","GTIN_NOT_VERIFIED","","","Bangladesh","LOW","AWAIT_PHYSICAL_PACK_INSPECTION","true","Legacy SKU copy in barcode field; physical pack inspection in store required to record actual manufacturer EAN/UPC"
"92d9d9ac-ae98-44cb-a9c2-be315c51098c","Igloo Strawberry 1L","IC-IGL-STW-1L","IC-IGL-STW-1L","LEGACY_SKU_COPY","","","false","GTIN_NOT_VERIFIED","","","Bangladesh","LOW","AWAIT_PHYSICAL_PACK_INSPECTION","true","Legacy SKU copy in barcode field; physical pack inspection in store required to record actual manufacturer EAN/UPC"
"126402a5-ab3c-416a-850c-42da4902f5dc","Igloo Vanilla (1/2 L)","IC-IGL-VNL-2L","IC-IGL-VNL-2L","LEGACY_SKU_COPY","","","false","GTIN_NOT_VERIFIED","","","Bangladesh","LOW","AWAIT_PHYSICAL_PACK_INSPECTION","true","Legacy SKU copy in barcode field; physical pack inspection in store required to record actual manufacturer EAN/UPC"
"6fa8464c-b044-4ed4-bd2f-ca68c95a4837","Igloo Vanilla (cup)","IC-IGL-VNL","IC-IGL-VNL","LEGACY_SKU_COPY","","","false","GTIN_NOT_VERIFIED","","","Bangladesh","LOW","AWAIT_PHYSICAL_PACK_INSPECTION","true","Legacy SKU copy in barcode field; physical pack inspection in store required to record actual manufacturer EAN/UPC"
"141eec92-9937-46a2-9d42-88e301db6ec2","Igloo Vanilla 1L","IC-IGL-VNL-1L","IC-IGL-VNL-1L","LEGACY_SKU_COPY","","","false","GTIN_NOT_VERIFIED","","","Bangladesh","LOW","AWAIT_PHYSICAL_PACK_INSPECTION","true","Legacy SKU copy in barcode field; physical pack inspection in store required to record actual manufacturer EAN/UPC"
"8058c111-72cd-40d1-81b8-34a2e50114c4","Ispahani Blenders Choice Premium Black Tea - 200g","TC-ISP-PRM-200G","TC-ISP-PRM-200G","LEGACY_SKU_COPY","","","false","GTIN_NOT_VERIFIED","","","Bangladesh","LOW","AWAIT_PHYSICAL_PACK_INSPECTION","true","Legacy SKU copy in barcode field; physical pack inspection in store required to record actual manufacturer EAN/UPC"
"4d004a30-86bc-453b-842c-7632c472f250","Ispahani Blenders Choice Premium Black Tea - 400g","TC-ISP-PRM-400G","TC-ISP-PRM-400G","LEGACY_SKU_COPY","","","false","GTIN_NOT_VERIFIED","","","Bangladesh","LOW","AWAIT_PHYSICAL_PACK_INSPECTION","true","Legacy SKU copy in barcode field; physical pack inspection in store required to record actual manufacturer EAN/UPC"
"4d85ee2e-e7a5-4ac4-b609-b627819b5004","Ispahani blenders choice premium green tea - 35g","TC-ISP-PRM-35G","TC-ISP-PRM-35G","LEGACY_SKU_COPY","","","false","GTIN_NOT_VERIFIED","","","Bangladesh","LOW","AWAIT_PHYSICAL_PACK_INSPECTION","true","Legacy SKU copy in barcode field; physical pack inspection in store required to record actual manufacturer EAN/UPC"
"1dd3e411-594c-4169-a4b0-9143a33dcf77","Ispahani Mirzapore Tea Bag - 50p","TC-ISP-TBG","TC-ISP-TBG","LEGACY_SKU_COPY","","","false","GTIN_NOT_VERIFIED","","","Bangladesh","LOW","AWAIT_PHYSICAL_PACK_INSPECTION","true","Legacy SKU copy in barcode field; physical pack inspection in store required to record actual manufacturer EAN/UPC"
"cf018e96-ab3d-443d-b707-5cb9ba48f646","Isubgul","CK-ISB-GEN","CK-ISB-GEN","LEGACY_SKU_COPY","","","false","GTIN_NOT_VERIFIED","","","Bangladesh","LOW","AWAIT_PHYSICAL_PACK_INSPECTION","true","Legacy SKU copy in barcode field; physical pack inspection in store required to record actual manufacturer EAN/UPC"
"90bed56b-c8c9-48e6-b56c-73ce67fc740a","Jirashail (Nobanno) Loose","RG-JRS-LSE","RG-JRS-LSE","LEGACY_SKU_COPY","","","false","NO_GTIN_FOR_STORE_SOLD_UNIT","Store bulk or loose commodity unit","catalog-identity","Bangladesh","HIGH","PRESERVE_INTERNAL_SKU","true","Lucky Store created loose consumer unit; no individual retail GTIN for this store-sold unit"
"b54e03c0-3a1b-4818-a642-8520f907fca0","Jirashail 25KG (Bashir)","RG-JRS-GEN-2","RG-JRS-GEN-2","LEGACY_SKU_COPY","","","false","NO_GTIN_FOR_STORE_SOLD_UNIT","Store bulk or loose commodity unit","catalog-identity","Bangladesh","HIGH","PRESERVE_INTERNAL_SKU","true","Lucky Store created loose consumer unit; no individual retail GTIN for this store-sold unit"
"5c5e0c78-4235-481b-b75b-8acc6607aa1f","Jirashail 25KG (Nobanno)","RG-JRS-GEN","RG-JRS-GEN","LEGACY_SKU_COPY","","","false","NO_GTIN_FOR_STORE_SOLD_UNIT","Store bulk or loose commodity unit","catalog-identity","Bangladesh","HIGH","PRESERVE_INTERNAL_SKU","true","Lucky Store created loose consumer unit; no individual retail GTIN for this store-sold unit"
"c8a02040-9bb6-4ff6-ae76-2dda63a99766","Jirashail 25KG (Nobanno)","RG-JRS-GEN-1","RG-JRS-GEN-1","LEGACY_SKU_COPY","","","false","NO_GTIN_FOR_STORE_SOLD_UNIT","Store bulk or loose commodity unit","catalog-identity","Bangladesh","HIGH","PRESERVE_INTERNAL_SKU","true","Lucky Store created loose consumer unit; no individual retail GTIN for this store-sold unit"
"044f7c45-fce6-4234-852b-56db0e527fcf","Junior Horlicks Stage I 500g","BV-HRK-S1-500G-1","BV-HRK-S1-500G-1","LEGACY_SKU_COPY","","","false","GTIN_NOT_VERIFIED","","","Bangladesh","LOW","AWAIT_PHYSICAL_PACK_INSPECTION","true","Legacy SKU copy in barcode field; physical pack inspection in store required to record actual manufacturer EAN/UPC"
"c12ef526-054e-48a4-ad5c-370cb30305b2","Junior Horlicks Stage II 500g","BV-HRK-S1-500G","BV-HRK-S1-500G","LEGACY_SKU_COPY","","","false","GTIN_NOT_VERIFIED","","","Bangladesh","LOW","AWAIT_PHYSICAL_PACK_INSPECTION","true","Legacy SKU copy in barcode field; physical pack inspection in store required to record actual manufacturer EAN/UPC"
"7397f725-22d2-40dc-a78f-382740756793","Katari Atob (Rahman) Loose","RG-KTR-LSE","RG-KTR-LSE","LEGACY_SKU_COPY","","","false","NO_GTIN_FOR_STORE_SOLD_UNIT","Store bulk or loose commodity unit","catalog-identity","Bangladesh","HIGH","PRESERVE_INTERNAL_SKU","true","Lucky Store created loose consumer unit; no individual retail GTIN for this store-sold unit"
"65825560-b557-4851-9cab-d0ed62154c4f","Katari Atob 25KG (Premium)","RG-KTR-PRM","","MISSING","","","false","CATALOG_BARCODE_REVIEW_REQUIRED","Mismatched internal barcode or missing barcode","catalog-identity","Bangladesh","HIGH","INVESTIGATE_STORE_RECORD","true","Internal barcode does not match internal SKU; requires store review before GTIN remediation"
"309437ca-2058-48e9-bce3-0da0ffb42e67","Katari Atob 25KG (Rahman)","RG-KTR-ATB","RG-KTR-ATB","LEGACY_SKU_COPY","","","false","NO_GTIN_FOR_STORE_SOLD_UNIT","Store bulk or loose commodity unit","catalog-identity","Bangladesh","HIGH","PRESERVE_INTERNAL_SKU","true","Lucky Store created loose consumer unit; no individual retail GTIN for this store-sold unit"
"f95d62d0-5d1f-4cd0-9785-f9e89ba94db5","Katari C (Nobanno) Loose","RG-KTR-LSE-1","RG-KTR-LSE-1","LEGACY_SKU_COPY","","","false","NO_GTIN_FOR_STORE_SOLD_UNIT","Store bulk or loose commodity unit","catalog-identity","Bangladesh","HIGH","PRESERVE_INTERNAL_SKU","true","Lucky Store created loose consumer unit; no individual retail GTIN for this store-sold unit"
"56f81d25-2e4a-4a29-8517-253fa72615b2","Katari C 25KG (Nobanno)","RG-KTR-GEN","RG-KTR-GEN","LEGACY_SKU_COPY","","","false","NO_GTIN_FOR_STORE_SOLD_UNIT","Store bulk or loose commodity unit","catalog-identity","Bangladesh","HIGH","PRESERVE_INTERNAL_SKU","true","Lucky Store created loose consumer unit; no individual retail GTIN for this store-sold unit"
"6b0bab60-843c-4f9f-a0d9-21b3364617bf","Kazi Toast 250g","BC-KZF-KZT-250G","BC-KZF-KZT-250G","LEGACY_SKU_COPY","","","false","GTIN_NOT_VERIFIED","","","Bangladesh","LOW","AWAIT_PHYSICAL_PACK_INSPECTION","true","Legacy SKU copy in barcode field; physical pack inspection in store required to record actual manufacturer EAN/UPC"
"be64ce19-2f56-4b6e-adb1-e47dda593f5e","Kellogs Almond Corn Flakes 300g","CR-KEL-ACF-300G","CR-KEL-ACF-300G","LEGACY_SKU_COPY","","","false","GTIN_NOT_VERIFIED","","","Bangladesh","LOW","AWAIT_PHYSICAL_PACK_INSPECTION","true","Legacy SKU copy in barcode field; physical pack inspection in store required to record actual manufacturer EAN/UPC"
"091cb44a-ba40-4a11-baaf-85814ca40ece","Kellogs Chocos 127g","CR-KEL-GEN-127G","CR-KEL-GEN-127G","LEGACY_SKU_COPY","","","false","GTIN_NOT_VERIFIED","","","Bangladesh","LOW","AWAIT_PHYSICAL_PACK_INSPECTION","true","Legacy SKU copy in barcode field; physical pack inspection in store required to record actual manufacturer EAN/UPC"
"f348e7b6-8394-4215-87d4-b2bb65352601","Kellogs Chocos 250g","CR-KEL-GEN-250G","CR-KEL-GEN-250G","LEGACY_SKU_COPY","","","false","GTIN_NOT_VERIFIED","","","Bangladesh","LOW","AWAIT_PHYSICAL_PACK_INSPECTION","true","Legacy SKU copy in barcode field; physical pack inspection in store required to record actual manufacturer EAN/UPC"
"e3e635ae-5dd1-4b51-8584-bd97d257c61f","Kellogs Chocos Fills Centred Pillow 250g","CR-KEL-CHF-250G","CR-KEL-CHF-250G","LEGACY_SKU_COPY","","","false","GTIN_NOT_VERIFIED","","","Bangladesh","LOW","AWAIT_PHYSICAL_PACK_INSPECTION","true","Legacy SKU copy in barcode field; physical pack inspection in store required to record actual manufacturer EAN/UPC"
"223a9181-55f9-42e2-87e5-fdedc0cda7aa","Kellogs Corn Flakes Real Honey 300g","CR-KEL-CFL-300G","CR-KEL-CFL-300G","LEGACY_SKU_COPY","","","false","GTIN_NOT_VERIFIED","","","Bangladesh","LOW","AWAIT_PHYSICAL_PACK_INSPECTION","true","Legacy SKU copy in barcode field; physical pack inspection in store required to record actual manufacturer EAN/UPC"
"aff1877f-85fc-4de3-b7b4-24cb2bfde164","Kellogs Fruit Loops 285g","CR-KEL-FRL-285G","CR-KEL-FRL-285G","LEGACY_SKU_COPY","","","false","GTIN_NOT_VERIFIED","","","Bangladesh","LOW","AWAIT_PHYSICAL_PACK_INSPECTION","true","Legacy SKU copy in barcode field; physical pack inspection in store required to record actual manufacturer EAN/UPC"
"4d0f635f-c8ec-4b1b-b60b-d29671735f70","Kellogs K-Park 26g","CR-KEL-GEN-26G","CR-KEL-GEN-26G","LEGACY_SKU_COPY","","","false","GTIN_NOT_VERIFIED","","","Bangladesh","LOW","AWAIT_PHYSICAL_PACK_INSPECTION","true","Legacy SKU copy in barcode field; physical pack inspection in store required to record actual manufacturer EAN/UPC"
"cfe0ad8b-59f9-4285-ae53-b78afe6ecbd3","Kellogs Muesli Crunchy Fruit & Nut 500g","CR-KEL-CFN-500G","CR-KEL-CFN-500G","LEGACY_SKU_COPY","","","false","GTIN_NOT_VERIFIED","","","Bangladesh","LOW","AWAIT_PHYSICAL_PACK_INSPECTION","true","Legacy SKU copy in barcode field; physical pack inspection in store required to record actual manufacturer EAN/UPC"
"cc4b6011-0f91-482c-a6a2-38b4e00149bc","Kellogs Oats 400g","CR-KEL-GEN-400G","CR-KEL-GEN-400G","LEGACY_SKU_COPY","","","false","GTIN_NOT_VERIFIED","","","Bangladesh","LOW","AWAIT_PHYSICAL_PACK_INSPECTION","true","Legacy SKU copy in barcode field; physical pack inspection in store required to record actual manufacturer EAN/UPC"
"6da88fa6-6dda-4914-b91a-68f53eae5ecc","Kellogs Oats 900g","CR-KEL-GEN-900G","CR-KEL-GEN-900G","LEGACY_SKU_COPY","","","false","GTIN_NOT_VERIFIED","","","Bangladesh","LOW","AWAIT_PHYSICAL_PACK_INSPECTION","true","Legacy SKU copy in barcode field; physical pack inspection in store required to record actual manufacturer EAN/UPC"
"28984df9-d65b-496b-b4bb-e2457c9fa97f","Kikkoman All Purpose Seasoning Soy Sauce - 1ltr","CD-KKM-SYS-1L","CD-KKM-SYS-1L","LEGACY_SKU_COPY","","","false","GTIN_NOT_VERIFIED","","","Bangladesh","LOW","AWAIT_PHYSICAL_PACK_INSPECTION","true","Legacy SKU copy in barcode field; physical pack inspection in store required to record actual manufacturer EAN/UPC"
"d9d59ec1-4181-49ca-9012-e1c73a05e2ba","Kings Pure Sunflower Oil 2L","OL-KNG-GEN-2L","OL-KNG-GEN-2L","LEGACY_SKU_COPY","","","false","GTIN_NOT_VERIFIED","","","Bangladesh","LOW","AWAIT_PHYSICAL_PACK_INSPECTION","true","Legacy SKU copy in barcode field; physical pack inspection in store required to record actual manufacturer EAN/UPC"
"b1d51bfe-ffc6-4e5a-b3ed-d9a21fbe9f73","Kitkat 1 Finger","CC-KIT-1F","CC-KIT-1F","LEGACY_SKU_COPY","","","false","GTIN_NOT_VERIFIED","","","Bangladesh","LOW","AWAIT_PHYSICAL_PACK_INSPECTION","true","Legacy SKU copy in barcode field; physical pack inspection in store required to record actual manufacturer EAN/UPC"
"68705709-d363-48f7-bf2e-066bc3ce7e33","Kitkat 3 Finger","CC-KIT-3F","CC-KIT-3F","LEGACY_SKU_COPY","","","false","GTIN_NOT_VERIFIED","","","Bangladesh","LOW","AWAIT_PHYSICAL_PACK_INSPECTION","true","Legacy SKU copy in barcode field; physical pack inspection in store required to record actual manufacturer EAN/UPC"
"b8db2ef2-22f0-4b46-a06c-37a297eb7701","Kitkat 4 Finger","CC-KIT-4F","CC-KIT-4F","LEGACY_SKU_COPY","","","false","GTIN_NOT_VERIFIED","","","Bangladesh","LOW","AWAIT_PHYSICAL_PACK_INSPECTION","true","Legacy SKU copy in barcode field; physical pack inspection in store required to record actual manufacturer EAN/UPC"
"1a71caef-bfc7-4c1a-a0ea-33991fa7eaf0","Knock Chocolate Cream","CC-KNK-CHC","CC-KNK-CHC","LEGACY_SKU_COPY","","","false","GTIN_NOT_VERIFIED","","","Bangladesh","LOW","AWAIT_PHYSICAL_PACK_INSPECTION","true","Legacy SKU copy in barcode field; physical pack inspection in store required to record actual manufacturer EAN/UPC"
"dc5b3b14-a902-4e3f-a0ef-4969f3994d02","Knock Milk Cream","CC-KNK-CRM","CC-KNK-CRM","LEGACY_SKU_COPY","","","false","GTIN_NOT_VERIFIED","","","Bangladesh","LOW","AWAIT_PHYSICAL_PACK_INSPECTION","true","Legacy SKU copy in barcode field; physical pack inspection in store required to record actual manufacturer EAN/UPC"
"e0bcdda1-facc-43fe-be35-1aafe6195512","Knock Strawberry Cream","CC-KNK-STC","CC-KNK-STC","LEGACY_SKU_COPY","","","false","GTIN_NOT_VERIFIED","","","Bangladesh","LOW","AWAIT_PHYSICAL_PACK_INSPECTION","true","Legacy SKU copy in barcode field; physical pack inspection in store required to record actual manufacturer EAN/UPC"
